title,txt_content,time_sent,url,brand_name,is_fast_fashion,year
Shop This Week's New Arrivals,"To view this email as a web page, go here. AMCQ_ARRIVALS-28.09.12._NEW This email was sent to: THE ONLINE DESTINATION FOR ALEXANDER McQUEEN & McQwww.alexandermcqueen.comwww.alexandermcqueen.com/mcqThis email was sent by: Alexander McQueen76-78 Clerkenwell Road, London EC1M 5QA England We respect your right to privacy - view our policy unsubscribe and update profile","October 1, 2012 4:38pm",https://milled.com/AlexanderMcQueen/shop-this-weeks-new-arrivals-nrdfjLbmvlNOJVoQ,Alexander McQueen,0,2012
New Arrivals: Alexander McQueen Puma AW12,"To view this email as a web page, go here. Puma_Sept12 This email was sent to: THE ONLINE DESTINATION FOR ALEXANDER McQUEEN & McQwww.alexandermcqueen.comwww.alexandermcqueen.com/mcqThis email was sent by: Alexander McQueen76-78 Clerkenwell Road, London EC1M 5QA England We respect your right to privacy - view our policy unsubscribe and update profile","September 26, 2012 2:40pm",https://milled.com/AlexanderMcQueen/new-arrivals-alexander-mcqueen-puma-aw12-aqEqMMfh3JQ5ah7a,Alexander McQueen,0,2012
McQ Flagship Store Now Open,"To view this email as a web page, go here. MCQ_DOVER_STREET_WMN This email was sent to: THE ONLINE DESTINATION FOR ALEXANDER McQUEEN & McQwww.alexandermcqueen.comwww.alexandermcqueen.com/mcqThis email was sent by: Alexander McQueen76-78 Clerkenwell Road, London EC1M 5QA England We respect your right to privacy - view our policy unsubscribe and update profile","September 21, 2012 2:14pm",https://milled.com/AlexanderMcQueen/mcq-flagship-store-now-open-Z3lUVO7vt536BXYC,Alexander McQueen,0,2012
Menswear: New Season Shoes,"To view this email as a web page, go here. Men_Shoes Sept'12 This email was sent to: THE ONLINE DESTINATION FOR ALEXANDER McQUEEN & McQwww.alexandermcqueen.comwww.alexandermcqueen.com/mcqThis email was sent by: Alexander McQueen76-78 Clerkenwell Road, London EC1M 5QA England We respect your right to privacy - view our policy unsubscribe and update profile","September 19, 2012 2:13pm",https://milled.com/AlexanderMcQueen/menswear-new-season-shoes-dbUBZ7_hBHf2Ak0A,Alexander McQueen,0,2012
Exclusive: The Cicada Jewel Knucklebox Clutch,"To view this email as a web page, go here. WMen_Clutch Sept_12 This email was sent to: THE ONLINE DESTINATION FOR ALEXANDER McQUEEN & McQwww.alexandermcqueen.comwww.alexandermcqueen.com/mcqThis email was sent by: Alexander McQueen76-78 Clerkenwell Road, London EC1M 5QA England We respect your right to privacy - view our policy unsubscribe and update profile","September 19, 2012 1:59pm",https://milled.com/AlexanderMcQueen/exclusive-the-cicada-jewel-knucklebox-clutch-QbFCf7izJ7-144xy,Alexander McQueen,0,2012
Shop This Week's New Arrivals: Autumn/Winter '12 is here,"To view this email as a web page, go here. AMCQ_ARRIVALS-14.09. This email was sent to: THE ONLINE DESTINATION FOR ALEXANDER McQUEEN & McQwww.alexandermcqueen.comwww.alexandermcqueen.com/mcqThis email was sent by: Alexander McQueen76-78 Clerkenwell Road, London EC1M 5QA England We respect your right to privacy - view our policy unsubscribe and update profile","September 14, 2012 4:29pm",https://milled.com/AlexanderMcQueen/shop-this-weeks-new-arrivals-autumn-winter-12-is-here-3O7X7M6JxCYltGX2,Alexander McQueen,0,2012
Shop The McQ Stepney Tote and New Season Bags,"To view this email as a web page, go here. MCQ_pre aw accessories_NEW This email was sent to: THE ONLINE DESTINATION FOR ALEXANDER McQUEEN & McQwww.alexandermcqueen.comwww.alexandermcqueen.com/mcqThis email was sent by: Alexander McQueen76-78 Clerkenwell Road, London EC1M 5QA England We respect your right to privacy - view our policy unsubscribe and update profile","September 13, 2012 5:19pm",https://milled.com/AlexanderMcQueen/shop-the-mcq-stepney-tote-and-new-season-bags-ELC8LIhXNtk37CLj,Alexander McQueen,0,2012
"Introducing The Double Wrap Scarf Bracelet, new For Fashion's Night Out","To view this email as a web page, go here. AMQ_Eblast_FNO_USA This email was sent to: THE ONLINE DESTINATION FOR ALEXANDER McQUEEN & McQwww.alexandermcqueen.comwww.alexandermcqueen.com/mcqThis email was sent by: Alexander McQueen76-78 Clerkenwell Road, London EC1M 5QA England We respect your right to privacy - view our policy unsubscribe and update profile","September 6, 2012 1:40pm",https://milled.com/AlexanderMcQueen/introducing-the-double-wrap-scarf-bracelet-new-for-fashions-night-out-xUroKar7W4pa9hYh,Alexander McQueen,0,2012
"Complimentary shipping ends today, shop the new arrivals","To view this email as a web page, go here. AMCQ_ARRIVALS-31.08._F This email was sent to: THE ONLINE DESTINATION FOR ALEXANDER McQUEEN & McQwww.alexandermcqueen.comwww.alexandermcqueen.com/mcqThis email was sent by: Alexander McQueen76-78 Clerkenwell Road, London EC1M 5QA England We respect your right to privacy - view our policy unsubscribe and update profile","August 31, 2012 4:34pm",https://milled.com/AlexanderMcQueen/complimentary-shipping-ends-today-shop-the-new-arrivals-Bbp4WdrD7par5mKL,Alexander McQueen,0,2012
Register to attend Fashion’s Night Out 2012,"To view this email as a web page, go here. AMQ_Eblast_FNO_US This email was sent to: THE ONLINE DESTINATION FOR ALEXANDER McQUEEN & McQwww.alexandermcqueen.comwww.alexandermcqueen.com/mcqThis email was sent by: Alexander McQueen76-78 Clerkenwell Road, London EC1M 5QA England We respect your right to privacy - view our policy unsubscribe and update profile","August 30, 2012 5:03pm",https://milled.com/AlexanderMcQueen/register-to-attend-fashion-s-night-out-2012-B0Aa9n3L7CVVYslV,Alexander McQueen,0,2012
"View The Film, Shop The Collection: Autumn/Winter ’12 Menswear","To view this email as a web page, go here. AMQ_Eblast_Menswear_AW12 This email was sent to: THE ONLINE DESTINATION FOR ALEXANDER McQUEEN & McQwww.alexandermcqueen.comwww.alexandermcqueen.com/mcqThis email was sent by: Alexander McQueen76-78 Clerkenwell Road, London EC1M 5QA England We respect your right to privacy - view our policy unsubscribe and update profile","August 21, 2012 4:35pm",https://milled.com/AlexanderMcQueen/view-the-film-shop-the-collection-autumn-winter-12-menswear-r3c4ybsP3OuVuwi2,Alexander McQueen,0,2012
Shop Pre-Autumn/Winter '12 Jewellery,"To view this email as a web page, go here. AMQ_Eblast_jewellery_f This email was sent to: THE ONLINE DESTINATION FOR ALEXANDER McQUEEN & McQwww.alexandermcqueen.comwww.alexandermcqueen.com/mcqThis email was sent by: Alexander McQueen76-78 Clerkenwell Road, London EC1M 5QA England We respect your right to privacy - view our policy unsubscribe and update profile","August 15, 2012 2:17pm",https://milled.com/AlexanderMcQueen/shop-pre-autumn-winter-12-jewellery-LSyZ78c8kircCCGX,Alexander McQueen,0,2012
LANVIN HAPPY 2013,,"December 21, 2012 7:07pm",https://milled.com/LANVINofficial/lanvin-happy-2013-1qIabAfDRL9hG3w-,Lanvin,0,2012
Lanvin additional sale!,,"December 19, 2012 7:03pm",https://milled.com/LANVINofficial/lanvin-additional-sale-7jIeDIfrt-en2Fno,Lanvin,0,2012
A last minute Lanvin gift for Christmas... Exclusive men sneakers!,,"December 17, 2012 6:41pm",https://milled.com/LANVINofficial/a-last-minute-lanvin-gift-for-christmas-exclusive-men-sneakers-Uarewzh5jQlcTjNb,Lanvin,0,2012
Lanvin last 3 days of free shipping!,,"December 11, 2012 7:05pm",https://milled.com/LANVINofficial/lanvin-last-3-days-of-free-shipping-Ce7XLhXQu8Oy-qEX,Lanvin,0,2012
Get inspired this holiday with Lanvin,,"December 5, 2012 7:25pm",https://milled.com/LANVINofficial/get-inspired-this-holiday-with-lanvin-JvTMBG982OlDk3aC,Lanvin,0,2012
Enjoy LANVIN with next day free shipping!,,"November 30, 2012 8:10pm",https://milled.com/LANVINofficial/enjoy-lanvin-with-next-day-free-shipping-U-DXZHQnJYRC5a_4,Lanvin,0,2012
Lanvin Sale,,"November 28, 2012 1:52pm",https://milled.com/LANVINofficial/lanvin-sale-bhKjqb1aqQB7aLL-,Lanvin,0,2012
Lanvin sale,Lanvin sale! http://www.lanvin.com/e-lanvin/US/sale.html,"November 28, 2012 12:04pm",https://milled.com/LANVINofficial/lanvin-sale-6mE2sYsp3BTT5IBD,Lanvin,0,2012
LANVIN invites you to discover the Spring Summer 2013 collection,,"November 23, 2012 7:28pm",https://milled.com/LANVINofficial/lanvin-invites-you-to-discover-the-spring-summer-2013-collection-XTkz8hHrPS25Rbdg,Lanvin,0,2012
Lanvin... Les enfants terribles!,,"November 8, 2012 7:28pm",https://milled.com/LANVINofficial/lanvin-les-enfants-terribles-otlT4CIeFBZiLlpT,Lanvin,0,2012
Lanvin online shopping comes to you in 5 more European countries!,,"October 16, 2012 6:21pm",https://milled.com/LANVINofficial/lanvin-online-shopping-comes-to-you-in-5-more-european-countries--KwbQUWmGDNYy_Kr,Lanvin,0,2012
,,,,Vivienne Westwood,0,2012
Pelican handbag Exclusive. Shop now.,"Having trouble with the email below? View on a mobile device or web browser. This email was sent to: : Unsubscribe If you would like to receive further information on Alexander Wang, click here Alexander Wang, 386 Broadway, New York, NY 10013 ©2012 ALEXANDER WANG, Inc.","October 12, 2012 1:00pm",https://milled.com/alexander-wang/pelican-handbag-exclusive-shop-now-sW5O96oLtwoPzR8x,Alexander Wang,0,2012
Shop Women's fall new arrivals,"Having trouble with the email below? View on a mobile device or web browser. This email was sent to: : Unsubscribe If you would like to receive further information on Alexander Wang, click here Alexander Wang, 386 Broadway, New York, NY 10013 ©2012 ALEXANDER WANG, Inc.","September 28, 2012 1:44pm",https://milled.com/alexander-wang/shop-womens-fall-new-arrivals-jQbUFEjxbFcrQHrH,Alexander Wang,0,2012
Introducing Leopard,"Having trouble viewing this email? View in Browser View on Mobile Device This email was sent to: : Unsubscribe If you would like to receive further information on Alexander Wang, click here Alexander Wang, 386 Broadway, New York, NY 10013 ©2011 ALEXANDER WANG, Inc.","September 12, 2012 3:02pm",https://milled.com/alexander-wang/introducing-leopard-dpBivVj9zN996pBx,Alexander Wang,0,2012
Registration Confirmation,"Dear Thank you for signing up to receive emails from Alexander Wang. You will be the first to know about special promotions, new arrivals and designer news. SHOP NOW Unsubscribe This email was sent to © 2011 ALEXANDER WANG. All rights reserved. If you would like to receive further information on Alexander Wang, click here.","September 10, 2012 4:59am",https://milled.com/alexander-wang/registration-confirmation-4ZC1CJ9O9ygKRa-i,Alexander Wang,0,2012
,,,,Topshop,1,2012
Happy New Year! Shop Sale.,,"December 31, 2012 11:08pm",https://milled.com/uniqlo/happy-new-year-shop-sale-EOzlufJ8yqiPyxh8,Uniqlo,1,2012
Winter Wonder Sale…Shop Now Before It’s Gone!,,"December 26, 2012 10:05pm",https://milled.com/uniqlo/winter-wonder-sale-shop-now-before-it-s-gone-Eo_gg56tiGGLGKEo,Uniqlo,1,2012
"We wish you the Happiest of Holidays, filled to the brim with all good things.",,"December 24, 2012 4:08pm",https://milled.com/uniqlo/we-wish-you-the-happiest-of-holidays-filled-to-the-brim-with-all-good-things-wACR9XrResKa3NQl,Uniqlo,1,2012
Shop SALE SALE SALE + Our Weekly Picks | New In Heattech.,,"December 18, 2012 11:38pm",https://milled.com/uniqlo/shop-sale-sale-sale-our-weekly-picks-new-in-heattech-A3q81nmO7tVkZrWq,Uniqlo,1,2012
Our Weekly Picks delivered! From holiday sweaters to new spring styles.,,"December 15, 2012 3:08pm",https://milled.com/uniqlo/our-weekly-picks-delivered-from-holiday-sweaters-to-new-spring-styles-XyiYJaJT9z01lnKb,Uniqlo,1,2012
United in Warmth - Support After Hurricane Sandy,,"December 11, 2012 1:08am",https://milled.com/uniqlo/united-in-warmth-support-after-hurricane-sandy-K32iD0x9xCWTwIQt,Uniqlo,1,2012
The Softest Gift from Uniqlo | Shop Spring Preview Collection,,"December 10, 2012 6:34pm",https://milled.com/uniqlo/the-softest-gift-from-uniqlo-shop-spring-preview-collection-AH1nZR_2Xwcocu0V,Uniqlo,1,2012
Layering Essentials.,,"December 7, 2012 6:43pm",https://milled.com/uniqlo/layering-essentials-Ih_CuejDrlSMm2vF,Uniqlo,1,2012
"The Warmest, Softest and Lightest Holiday Ever!",,"November 27, 2012 5:08pm",https://milled.com/uniqlo/the-warmest-softest-and-lightest-holiday-ever-4mbXK5zFR4dJ2mZr,Uniqlo,1,2012
Cyber Monday Online Exclusives! Special promotions extended for today only.,,"November 26, 2012 11:08am",https://milled.com/uniqlo/cyber-monday-online-exclusives-special-promotions-extended-for-today-only-3dgHRfxmICYnZS1P,Uniqlo,1,2012
Uniqlo - Black Friday Specials!,,"November 23, 2012 5:53pm",https://milled.com/uniqlo/uniqlo-black-friday-specials-2RR_HfLCe1XMtYbB,Uniqlo,1,2012
Countdown to Black friday deals at UNIQLo.com.,,"November 19, 2012 8:57pm",https://milled.com/uniqlo/countdown-to-black-friday-deals-at-uniqlo-com-ePlewGBWM54eJ3pW,Uniqlo,1,2012
Online Shopping is back at UNIQLO.COM,,"November 16, 2012 4:01pm",https://milled.com/uniqlo/online-shopping-is-back-at-uniqlo-com-QHVf0oBk7gEIFXmP,Uniqlo,1,2012
After Hurricane Sandy,,"November 6, 2012 12:29am",https://milled.com/uniqlo/after-hurricane-sandy-J9xFUTl-X3qOpGSK,Uniqlo,1,2012
We've Arrived and We Have Fleece for All. 50 Colors. 50 States.,,"October 24, 2012 6:28pm",https://milled.com/uniqlo/weve-arrived-and-we-have-fleece-for-all-50-colors-50-states-hVHV_im0Y8j5-EWG,Uniqlo,1,2012
Grand Opening Celebration Continues,Having trouble viewing this email? Click Here.Ensure Delivery: Add us to address book *Promotions are valid at UNIQLO NYC and NJ stores only. Uniqlo Garden State Plaza is not open on Sundays. Offer valid 10/15-10/20. Offers Valid at NYC locations 10/15-10/21 unless otherwise noted. Offers are available while supplies last. Refund or exchange given at lowest selling price. Promotional prices are valid only during promotion period and do not qualify for price adjustment policy. Click here if you would like to unsubscribe from our emails.,"October 15, 2012 6:42pm",https://milled.com/uniqlo/grand-opening-celebration-continues-sA6JT8IB-TTlgZD_,Uniqlo,1,2012
Opening Celebration Continues - New Promotions,"Having trouble viewing this email? Click Here.Ensure Delivery: Add us to address book Promotions are valid at UNIQLO NYC and NJ stores only. Uniqlo Garden State Plaza is not open on Sundays. Offer valid 10/8-10/20. Offers Valid at NYC locations 10/8-10/21 unless otherwise noted. Offers are available while supplies last. Refund or exchange given at lowest selling price. Promotional prices are valid only during promotion period and do not qualify for price adjustment policy. Click here if you would like to unsubscribe from our emails. UNIQLO USA, Inc. 450 West 14th St, 7th floor New York, NY 10014","October 9, 2012 2:01pm",https://milled.com/uniqlo/opening-celebration-continues-new-promotions-rcTzVCKY9KKc_p0Z,Uniqlo,1,2012
Final Weekend - Special Grand Opening Offers,"Having trouble viewing this email? Click Here.Ensure Delivery: Add us to address book UNIQLO USA, Inc. 450 West 14th St, 7th floor New York, NY 10014","October 5, 2012 2:01pm",https://milled.com/uniqlo/final-weekend-special-grand-opening-offers-2kUFFSlDPmJsnVzj,Uniqlo,1,2012
"Welcome to UNIQLO, thanks for subscribing.","By submitting your information and e-mail address, you agree that our Privacy Policy will govern our usage of such information. Click here to unsubscribe.","October 2, 2012 10:16pm",https://milled.com/uniqlo/welcome-to-uniqlo-thanks-for-subscribing-CGD4x5uBJKsO9peo,Uniqlo,1,2012
,,,,Stradivarius,1,2012
Top Arrivals this New Season,,"December 28, 2012 1:23pm",https://milled.com/HM/top-arrivals-this-new-season-qOPGN2aqGEcDNUEs,H&M,1,2012
New Sale Items in Stores. Fashion Finds from $3,,"December 27, 2012 3:39pm",https://milled.com/HM/new-sale-items-in-stores-fashion-finds-from-3-og4sRiJk1IhL-BYa,H&M,1,2012
Day After Christmas Sale with Fashion Finds from $5,,"December 25, 2012 1:22pm",https://milled.com/HM/day-after-christmas-sale-with-fashion-finds-from-5-fM3I7S9T4yGjROY8,H&M,1,2012
Day After Christmas Sale with Fashion Finds from $5,,"December 22, 2012 1:21pm",https://milled.com/HM/day-after-christmas-sale-with-fashion-finds-from-5-7ovcms1lVEL-lpsL,H&M,1,2012
The Best Picks of Winter,,"December 20, 2012 1:20pm",https://milled.com/HM/the-best-picks-of-winter-pJtelAGtAugTWdf7,H&M,1,2012
Best Time for Winter Shopping is Now. Winter Sale in all Stores,,"December 18, 2012 3:07pm",https://milled.com/HM/best-time-for-winter-shopping-is-now-winter-sale-in-all-stores-wBaoMCGzHsP9zvP0,H&M,1,2012
Gift Ideas for Last Minute Holiday Shoppers,,"December 17, 2012 4:47pm",https://milled.com/HM/gift-ideas-for-last-minute-holiday-shoppers-t25Q7ODXK2GfKnlY,H&M,1,2012
20% Off & Sale Continues,,"December 15, 2012 1:26pm",https://milled.com/HM/20-off-sale-continues-5KRh76zmpBGkmQLl,H&M,1,2012
Inspiration for Gifts & Holiday Fashion from $9.95,,"December 13, 2012 1:06pm",https://milled.com/HM/inspiration-for-gifts-holiday-fashion-from-9-95-ozROhHI35xBJ83Qi,H&M,1,2012
"Great Gift Ideas for Ladies, Men & Kids",,"December 10, 2012 2:04pm",https://milled.com/HM/great-gift-ideas-for-ladies-men-kids-SJ3-E44vEckJR_yY,H&M,1,2012
Winter Sale Keeps Getting Better,,"December 8, 2012 1:23pm",https://milled.com/HM/winter-sale-keeps-getting-better-n6AX0rS90qru-KQ5,H&M,1,2012
Spring preview – don’t miss out on our new spring arrivals!,,"December 6, 2012 11:46am",https://milled.com/HM/spring-preview-don-t-miss-out-on-our-new-spring-arrivals-RtCajazIMtMJRTMA,H&M,1,2012
Winter Sale Is On. Deals from $5,,"December 4, 2012 12:47pm",https://milled.com/HM/winter-sale-is-on-deals-from-5-M5R5C7MVMien9rmL,H&M,1,2012
Last Days for B1G1 Free on Beckham Bodywear,,"December 3, 2012 2:37pm",https://milled.com/HM/last-days-for-b1g1-free-on-beckham-bodywear-tL_38lQeG7ivTN9c,H&M,1,2012
